Crash_ID,Speed_ID
20151283,16
20156013,10
20151270,16
20151255,14
20151305,16
20152145,14
20151196,12
20156005,9
20151165,16
20151189,16
20153080,11
20158014,14
20151053,17
20153054,16
20155093,17
20153214,10
20151203,16
20154035,14
20151143,16
20153199,11
20153160,16
20151128,11
20152029,16
20151024,10
20152066,11
20156030,16
20152198,10
20157009,11
20152167,11
20152055,11
20151215,14
20151164,10
20155092,17
20151119,10
20157001,11
20152026,14
20151105,10
20154092,16
20151148,11
20155031,17
20153186,11
20151090,11
20157036,16
20154021,17
20151294,10
20153095,11
20152019,17
20151074,10
20157040,18
20151262,10
20154079,16
20153089,16
20155064,14
20151238,15
20152227,16
20151211,11
20152116,11
201550099,17
20151124,16
20153032,16
20155068,16
20151127,17
20157015,17
20152187,1
20153127,16
20156031,14
20158011,14
20152128,16
20152021,16
20153003,14
20151288,12
20152037,16
20152199,16
20154022,16
20154055,11
20153218,11
20151095,16
20154057,17
20152126,11
20155005,15
20153164,10
20157029,12
20151035,16
20153190,16
201550059,11
20152162,10
20154003,17
20155067,17
20152092,14
20154033,11
20151310,17
20153157,14
20155002,10
20152001,11
20158003,14
20151163,14
20153005,11
20155090,16
20155133,15
20153052,14
20151045,10
20151130,11
20153023,11
20152224,16
20152154,11
20156028,10
20155078,17
20151040,10
20155033,17
20154029,14
20155083,10
20155131,17
20151278,17
20153014,16
20155132,17
20153114,11
20153031,11
20152048,16
20153130,11
20154001,16
20153152,16
20151060,15
20151132,11
20151073,11
20152065,16
20153036,16
20153071,16
20151129,16
20157041,11
20152110,14
20152004,16
20153067,11
20151111,14
20155127,17
20152197,14
20154044,11
20155052,17
20151326,12
20151285,16
20155016,17
20154037,14
20155091,17
20153173,11
20151240,16
20152062,16
20153038,16
20151309,16
20152054,16
20153111,11
20152056,16
20152213,10
20153180,16
20151018,14
20156029,10
20151031,14
20152155,16
20153074,11
20157030,17
20151188,16
20152078,16
20153097,17
20152089,16
20151091,10
20151032,10
20158006,11
20154028,11
20153154,11
20152034,14
20153123,11
20151253,11
20151169,14
20152125,14
20151174,16
20151113,16
20155107,15
20152180,16
20151259,16
20151170,16
20154050,11
20152005,9
20151198,15
20153166,16
20153109,14
20151065,16
20154067,16
20158001,14
20151059,11
20151312,11
20152173,16
20151279,12
20151301,10
20151049,10
20152169,16
20157006,17
20157035,14
20151019,11
20151214,11
20154016,17
20157010,16
20152041,17
20151150,10
20152059,11
20153030,16
20155013,15
20155070,17
20152124,1
20153174,11
20154011,16
20153118,16
20151131,12
20151096,16
20152144,14
20152217,17
20153028,16
20152097,16
20152051,16
20154036,16
20153025,11
20154063,16
20152231,16
20152018,16
20155050,16
20153175,11
20153013,10
20155065,17
20153058,16
20152085,10
20153057,11
20155069,11
20153172,14
20151296,12
20151020,15
20151093,11
20151026,14
20151043,12
20152158,16
20153197,10
20152133,10
20153002,11
20153065,16
20153084,16
20155136,10
20152016,16
20152216,16
20152060,12
20155010,14
20155110,11
20154077,11
20151281,10
20151280,14
20153103,10
20153125,16
20154025,17
20151235,15
20155085,17
20153196,14
20157022,14
20151264,16
20153026,11
20153020,16
20152031,16
20153051,16
20155138,11
20155128,11
20153200,14
20151271,11
20154058,16
20151207,10
20154023,11
20151009,11
20152030,14
20151177,11
20154002,10
20152121,11
20151160,11
20153142,15
20153112,16
20153136,14
20151076,11
20151098,10
20153076,17
20152009,14
20152131,16
20151153,16
20151052,11
20153107,2
20151287,16
20153156,15
20158002,14
20157013,11
20154017,16
20151036,11
20153135,16
20151181,9
20152003,16
20153050,16
20151078,16
20155125,17
20152150,16
20155134,14
20151007,16
20152108,11
20156012,16
20153176,14
20157037,18
20153182,16
20155025,9
20155073,12
20152017,11
20152032,14
20152127,16
20151266,11
20156009,14
20151265,14
20153150,11
20155054,17
20152084,17
20152057,14
20155036,16
20155007,14
20155039,16
20154062,16
20152042,14
20156017,16
20155017,17
20153201,10
20151249,11
20155057,14
20151180,11
20151100,17
20151056,9
20153062,17
20153171,11
20152025,17
20157008,14
20153124,11
20155109,15
20151173,14
20153134,16
20151201,11
20151101,16
20153015,14
20155124,17
20151260,16
20155077,11
20153033,17
20152070,16
20152193,16
20152106,16
20152081,12
20153178,14
20155118,14
20151314,10
20152132,10
20154086,11
20154068,11
20153202,10
20151218,11
20153144,16
20155047,17
20151219,14
20151322,11
20153060,16
20151210,16
20157007,5
20152157,12
20151139,16
20157004,17
20152015,10
20151225,10
20151005,17
20151251,16
20152212,12
20152058,10
20151081,11
20153091,10
20153077,16
20155088,11
20155060,11
20153210,14
20152073,10
20152183,9
20152109,12
20156007,17
20151012,16
20155087,14
20152195,9
20155048,17
20153016,14
20152151,17
20152129,16
20155104,16
20155022,11
20153206,16
20155075,10
20151231,16
20151157,11
20151034,11
20155084,11
20152153,10
20152211,16
20151320,12
20151248,17
20155014,17
20151137,14
20153070,16
20155038,17
20152072,14
20152192,16
20156006,14
20152171,10
20152174,16
20155141,17
20151324,16
20155105,14
20153116,11
20156015,16
20154015,17
20152182,14
20157039,17
20156019,12
20151109,10
20155095,17
20151237,17
20157012,17
20153158,16
20152134,16
20154087,11
20151062,16
20153162,14
20154051,16
20152207,14
20151273,14
20153117,16
20151246,16
20152047,9
20154070,10
20151057,10
20155123,11
20152196,10
20152188,16
20151121,16
20153053,16
20153092,16
20151242,11
20152219,11
20152039,11
20154045,9
20151058,14
20156027,16
20154052,11
20151072,11
20151194,10
20151114,11
20151099,14
20152208,14
20157042,17
20151014,12
20153209,16
20152186,16
20154008,11
20151232,16
20152221,16
20152205,16
20155049,15
20155079,14
20152141,16
20153106,14
20154078,16
20153183,11
20154039,14
20153049,10
20153094,16
20153195,14
20151193,16
20151067,11
20154004,17
20151209,16
20151276,16
20152135,10
20151092,17
20151319,14
20153056,16
20151085,10
20153083,11
20152200,9
20152118,16
20152177,16
20153151,11
20151134,16
20153102,14
20151149,10
20151029,11
20155100,12
20151084,16
20151247,14
20151289,16
20155089,17
20154064,17
20151256,16
20155115,12
20152228,16
20156018,9
20152094,12
20152189,16
20151070,11
20158012,11
20153137,14
20151088,14
20153085,14
20151239,11
20154048,17
20155066,17
20153215,16
20153046,11
20152024,11
20155082,17
20151167,17
20151306,17
20151300,10
20152143,16
20151303,10
20151184,17
20155055,17
20155098,16
20154038,17
20153006,16
20152035,11
20152178,10
20151110,16
20156004,16
20152077,16
20152166,10
20151168,16
20152140,16
20151267,16
20151015,14
20153086,10
20155023,10
20154072,10
20141126,11
20142001,16
20142221,16
20145101,15
20142015,11
20145066,17
20145010,10
20147032,14
20144066,10
20141131,12
20144092,17
20144052,16
20144084,14
20142159,10
20143189,14
20141050,10
20142111,14
20144078,17
20141105,16
20141168,15
20141242,16
20142079,14
20143112,12
20141059,16
20144039,17
20144009,11
20142217,14
20143107,16
20148003,11
20143150,16
20147004,12
20143099,10
20143181,14
20143007,16
20145117,16
20145024,11
20145041,17
20145099,17
20142058,10
20142145,11
20141052,11
20144071,17
20144043,16
20142174,16
20146014,17
20143167,11
20141244,11
20145048,10
20143136,16
20145141,17
20146013,11
20145091,17
20145082,17
20145131,10
20143132,11
20144057,16
20141091,12
20145158,17
20144075,10
20144033,11
20141090,16
20144093,16
20144030,17
20141179,10
20144003,17
20145002,16
20145138,14
20142190,14
20142108,16
20142067,16
20145088,17
20141069,16
20141025,16
20143001,15
20141089,16
20144010,10
20142019,11
20142121,11
20141253,10
20145089,12
20141283,16
20145111,17
20143032,10
20142144,16
20144095,11
20144082,17
20146006,14
20143053,16
20141113,16
20142203,14
20142088,16
20141199,10
20142010,16
20144086,16
20145068,14
20143123,12
20142127,17
20141084,16
20142140,14
20147013,18
20141094,14
20142213,11
20142036,11
20141150,16
20141104,10
20145016,17
20141095,11
20146012,10
20145029,11
20141017,16
20142110,16
20145049,11
20142178,16
20143111,15
20143087,14
20142099,15
20147008,10
20145023,10
20143038,16
20146005,14
20143177,16
20141127,16
20142042,16
20143120,11
20141221,14
20141047,10
20141011,11
20145100,17
20145096,15
20143190,16
20143045,14
20141273,14
20145017,11
20143085,16
20145057,17
20142032,11
20142202,10
20143059,11
20141128,16
20141121,16
20141031,11
20142211,16
20142039,16
20146002,16
20142158,16
20145027,11
20144087,16
20143066,16
20141082,11
20144035,11
20145001,14
20142214,16
20143054,16
20142186,14
20144094,12
20141250,16
20143093,11
20142092,10
20144002,17
20142018,16
20141190,11
20141170,17
20142185,14
20143146,16
20145026,11
20142165,16
20143135,16
20141207,16
20145166,17
20141265,14
20145037,11
20141266,17
20148001,16
20143195,14
20141118,11
20143092,16
20143057,12
20141140,16
20141138,16
20145063,17
20141154,16
20145167,12
20143187,16
20145129,17
20145094,17
20141261,16
20143004,10
20145123,17
20142103,16
20144073,10
20143008,11
20145124,16
20146021,10
20141046,14
20145054,11
20143022,16
20142194,14
20146018,10
20143161,11
20144056,16
20141185,10
20145021,5
20141143,11
20144036,5
20141038,10
20141014,14
20141160,10
20145040,11
20141164,10
20141243,11
20147014,18
20145157,17
20143182,12
20145060,17
20145151,12
20141181,11
20142008,16
20145036,11
20141259,16
20142004,14
20141107,10
20143106,16
20143095,16
20144005,17
20147028,14
20144074,16
20143098,16
20143079,16
20142204,16
20142094,14
20142040,16
20147017,14
20142034,16
20142206,16
20142184,11
20141176,16
20142100,16
20145042,15
20145139,17
20144096,11
20141103,11
20144048,16
20141097,12
20145032,17
20142115,11
20141196,16
20146026,17
20143058,16
20143180,12
20143070,16
20142005,17
20141187,10
20142157,16
20143015,16
20142113,16
20145126,11
20142124,16
20143029,11
20141225,16
20145019,17
20147022,18
20141021,16
20142117,16
20143119,14
20142139,16
20141245,11
20144006,16
20143034,14
20142050,16
20141016,10
20141228,16
20144070,16
20143048,16
20145116,11
20147015,14
20144017,16
20144090,16
20145137,16
20145047,16
20141032,11
20141116,16
20141205,16
20143023,16
20142051,16
20141191,16
20141074,11
20143133,16
20141065,17
20143168,16
20142075,10
20146010,17
20145015,12
20142167,14
20143170,16
20141167,16
20144061,17
20141004,10
20146003,17
20141216,17
20142189,16
20142107,16
20144076,16
20142011,16
20142049,16
20141254,16
20148002,9
20145109,14
20145059,14
20143068,16
20143025,16
20141022,14
20143105,11
20145154,10
20145130,12
20145065,11
20145006,17
20142009,16
20142098,14
20145113,16
20144050,16
20142030,16
20144085,11
20143175,11
20145039,9
20142212,16
20141023,11
20142118,11
20143040,9
20142055,11
20143086,14
20144027,11
20141241,10
20142136,16
20142195,10
20143019,10
20144063,16
20145097,17
20143163,16
20142196,16
20143144,16
20144080,11
20142017,12
20143127,14
20146028,1
20144021,11
20144001,14
20145171,12
20142215,11
20141078,11
20143173,9
20141079,14
20145172,17
20147012,17
20141041,15
20143063,11
20142080,16
20141220,14
20148005,11
20141112,10
20141036,16
20143101,16
20145120,17
20143049,12
20141222,16
20141166,11
20144012,17
20142102,16
20143194,9
20142147,14
20142093,12
20143176,11
20141058,16
20143090,12
20143064,12
20143094,14
20142132,17
20145022,10
20145069,12
20145102,17
20144049,16
20145067,15
20144091,11
20143043,10
20145045,17
20141236,9
20141271,11
20141137,16
20141281,10
20141109,14
20141198,11
20141086,16
20141045,16
20146017,16
20142089,15
20143145,16
20142156,11
20141056,11
20143077,10
20143164,16
20142131,14
20147019,16
20147010,11
20145150,1
20143024,12
20141218,16
20142045,9
20142082,16
20141210,10
20141039,17
20141226,16
20142220,16
20148009,16
20145105,11
20145140,12
20141019,11
20142052,16
20145098,17
20141172,16
20143041,16
20141171,16
20142084,16
20144072,15
20141204,16
20143122,11
20143153,15
20141035,16
20145095,11
20143014,16
20147016,18
20143013,16
20145112,12
20145077,14
20142153,14
20144069,17
20142095,16
20142173,16
20143069,16
20147029,17
20141248,11
20141188,11
20142207,11
20143129,10
20143192,16
20145074,11
20143108,10
20141033,16
20144014,17
20146027,14
20142219,17
20142125,14
20142116,12
20145128,17
20144051,17
20144031,17
20145119,12
20143165,14
20141003,14
20141083,14
20142090,11
20147002,11
20146023,16
20144068,16
20141238,17
20141224,12
20145018,12
20143148,11
20141093,10
20141114,11
20142073,11
20145170,11
20142176,16
20142059,11
20141183,16
20142160,16
20143157,16
20145161,1
20145132,15
20142216,12
20145147,10
20141276,11
20145106,17
20145011,15
20141042,10
20145163,12
20145085,17
20143160,16
20143114,16
20141249,11
20145078,16
20143116,14
20141192,10
20145103,17
20144025,11
20147024,15
20141066,16
20143196,14
20143166,11
20144004,10
20143191,9
20146004,1
20141197,14
20142063,12
20142101,16
20142172,14
20144067,11
20142096,11
20146025,17
20142138,14
20142163,10
20144044,14
20141049,16
20145081,11
20141020,11
20141208,10
20141161,11
20143083,16
20142187,11
20143152,11
20145143,17
20143185,14
20145087,17
20144059,16
20142148,11
20141044,16
20143097,14
20143117,16
20143051,10
20147020,18
20142126,11
20142198,17
20142024,10
20143174,16
20142151,16
20142086,14
20143050,11
20145052,10
20141229,11
20141147,12
20141201,14
20147031,17
20143061,14
20143062,16
20145090,17
20142072,16
20141157,10
20143020,16
20148010,14
20142085,16
20145028,17
20141263,11
20141076,16
20141233,16
20141195,16
20142180,16
20141151,14
20141234,16
20143104,11
20144046,11
20141006,10
20143030,10
20141202,14
20142123,12
20145061,11
20141062,10
20145080,17
20142048,16
20141061,16
20142112,16
20141075,11
20146024,1
20141048,16
20143118,14
20145056,11
20141108,16
20143096,11
20142065,16
20146030,16
20145086,1
20141256,16
20143184,14
20144028,16
20142041,16
20145159,17
20143151,16
20142066,16
20147026,12
20145014,10
20142012,12
20141070,11
20145038,12
20144018,17
20143031,17
20147025,12
20143089,14
20141247,16
20145127,11
20141064,14
20143158,11
20142023,16
20141182,10
20143126,14
20145156,10
20143026,16
20142143,10
20145164,1
20144060,16
20141100,16
20143171,14
20141092,14
20145031,17
20144058,17
20143060,16
20143021,10
20145076,10
20143016,14
20141144,16
20145033,11
20145003,11
20142142,16
20142044,12
20141071,17
20142062,16
20141141,17
20141255,16
20142134,14
20143188,10
20141085,11
20147023,18
20143115,16
20143081,16
20144023,11
20143035,9
20141239,12
20145044,12
20142070,12
20145062,11
20141209,17
20143179,16
20142130,11
20144029,16
20142054,16
20144053,16
20142122,16
20142177,16
20144041,17
20143197,12
20141024,11
20144026,16
20143071,11
20141005,10
20143128,14
20143154,11
20142037,16
20147030,17
20141211,14
20142064,14
20145051,15
20144011,11
20141193,11
20145071,16
20141278,15
20145134,12
20141184,16
20142021,16
20141240,10
20143186,15
20147018,18
20141029,10
20145165,12
20146008,10
20143042,10
20141018,11
20142028,11
20142006,16
20145007,17
20141122,17
20142105,11
20142162,11
20141028,14
20141034,14
20146001,11
20146029,16
20142182,11
20141133,17
20145121,9
20142137,16
20141230,11
20141043,15
20141200,11
20143121,16
20142047,10
20142164,12
20143072,16
20141235,16
20142210,12
20143140,16
20141125,14
20145136,14
20143078,11
20141002,14
20141257,16
20141251,11
20144020,11
20142104,16
20141159,16
20143172,16
20142168,14
20143147,16
20142074,14
20143178,17
20141275,16
20142033,16
20147006,11
20146020,16
20142179,11
20143074,16
20143169,16
20141149,11
20143080,14
20147007,11
20141067,12
20141106,16
20146019,16
20143055,5
20143141,16
20143006,14
20146031,10
20142057,16
20145135,17
20145008,10
20142029,14
20141096,16
20142119,12
20144042,11
20141189,14
20141098,16
20141142,10
20141008,11
20141051,10
20142046,11
20141284,14
20141272,14
20142007,16
20144038,16
20141158,10
20143131,11
20142192,16
20145133,16
20145004,11
20141252,17
20145084,14
20145050,17
20141001,10
20143056,11
20145169,16
20146007,16
20145034,10
20144034,17
20141134,15
20142208,16
20145160,17
20143198,16
20145093,17
20145115,17
20144040,17
20145043,17
20142188,16
20142146,12
20141027,10
20142020,16
20145025,9
20141156,15
20141219,16
20142061,16
20142191,16
20143028,16
20143149,10
20143047,14
20141053,14
20142223,16
20142002,11
20141269,10
20141206,16
20144055,11
20145073,14
20143159,10
20142152,10
20148007,11
20143073,17
20143002,11
20142076,14
20141101,16
20144008,11
20141119,15
20142197,16
20142199,16
20141040,10
20141010,11
20145152,14
20145145,16
20145114,14
20144015,16
20143003,10
20141274,16
20141165,11
20141175,16
20143156,10
20143143,11
20144037,17
20144065,11
20141015,12
20145030,17
20142171,16
20145110,17
20145162,10
20142087,12
20145092,1
20142038,16
20143142,16
20145146,11
20143138,10
20143155,14
20142027,16
20142035,16
20147003,16
20141013,11
20144047,16
20145125,15
20142128,16
20146009,16
20142060,16
20143193,10
20141012,16
20144077,16
20144062,11
20142003,12
20141054,16
20147005,15
20143082,16
20143183,10
20143139,11
20145142,16
20141280,16
20142141,11
20146022,17
20145046,12
20145153,17
20141203,11
20144016,11
20145012,17
20145079,11
20141111,10
20143124,14
20145009,1
20142056,14
20143039,16
20143103,11
20144081,17
20141081,16
20143067,16
20145005,17
20141152,16
20141215,9
20145149,10
20141186,16
20145013,15
20141153,15
20142133,11
20144054,16
20142016,16
20142077,16
20141268,16
20141037,14
20142201,16
20143036,14
20141232,14
20142166,10
20148008,11
20143005,16
20143010,16
20147033,10
20143084,16
20142031,14
20147027,15
20141057,11
20141026,16
20141072,11
20142154,16
20147011,17
20146011,17
20145122,1
20144045,16
20142097,12
20145070,17
20142069,12
20142205,16
20141139,16
20145083,15
20143009,16
20148006,14
20145064,1
20141262,9
20142043,14
20142183,12
20142083,16
20141068,15
20141129,14
20143033,16
20141264,16
20142106,16
20142078,16
20141217,17
20141117,16
20144064,14
20143012,11
20142129,16
20144024,11
20143046,16
20141260,16
20147021,17
20145035,17
20143091,11
20144088,15
20141270,10
20143109,11
20143017,11
20145075,12
20143113,16
20141063,14
20141277,16
20143011,16
20145168,17
20143027,16
20141227,10
20142135,14
20141212,11
20141246,11
20142025,16
20145155,17
20142071,16
20145058,12
20143076,16
20142209,10
20145144,17
20145173,14
20141145,11
20144032,17
20148004,11
20141177,14
20145104,17
20142091,16
20141163,14
20142109,11
20141077,14
20141148,9
20141110,10
20141174,16
20141055,15
20141279,11
20141169,14
20143110,14
20143125,16
20147009,17
20142170,14
20143065,16
20142014,16
20144083,17
20141146,10
20147034,12
20144019,16
20143137,16
20142022,16
20143130,11
20142081,16
20141102,11
20141162,16
20141073,10
20145148,11
20142150,17
20145053,14
20144022,10
20141123,17
20141115,11
20146015,14
20141180,11
20143088,16
20141237,10
20142068,16
20143162,16
20141132,14
20144013,11
20141173,10
20142193,10
20141194,11
20141267,16
20142175,12
20143134,17
20145020,17
20141282,16
20141060,16
20141120,14
20142013,16
20144089,16
20145118,12
20141223,14
20143018,16
20142169,16
20141009,16
20142149,16
20142200,16
20143100,11
20143044,11
20141258,14
20141087,11
20142053,10
20143052,16
20143199,17
20146016,16
20141007,14
20142218,14
20141214,16
20142155,16
20141088,14
20141135,16
20144079,17
20142120,16
20141136,14
20141178,14
20147001,16
20143102,11
20141080,16
20142161,16
20141130,14
20141213,17
20143037,16
20141124,17
20142181,9
20145055,14
20144007,10
20141285,10
20145072,17
20143075,16
20145108,16
20141099,12
20141231,11
20142114,11
20141030,10
20141155,17
20142222,12
20142026,10
20133113,11
20131239,16
20132089,16
20134012,16
20133051,16
20131078,16
20135012,11
20133219,16
20136020,16
20132067,16
20133084,15
20131204,10
20135024,17
20134011,16
20131186,10
20135130,14
20132211,10
20135065,1
20137016,18
20131063,16
20132140,17
20131182,14
20132115,16
20133017,16
20135111,11
20131058,16
20132110,14
20132081,16
20133107,14
20133078,16
20131108,14
20131274,14
20133073,14
20136002,16
20135038,14
20135075,10
20135091,17
20131289,16
20131079,11
20131141,16
20136003,10
20132189,10
20134073,17
20133049,12
20136008,16
20136017,10
20136035,16
20133200,16
20133047,16
20135043,11
20134024,11
20131226,14
20131094,14
20133088,10
20132199,16
20131124,16
20132176,11
20134018,10
20131099,15
20131273,16
20132143,16
20132202,16
20132056,11
20135004,10
20132218,16
20135056,11
20133197,10
20133002,10
20135076,11
20132058,12
20131055,17
20132175,16
20133059,16
20133184,11
20133196,12
20135084,17
20131192,16
20135007,16
20131309,11
20132040,11
20135032,17
20132142,12
20133215,10
20131260,16
20132191,1
20132044,14
20131312,10
20133011,11
20131102,10
20131311,16
20132100,14
20132068,14
20134039,17
20132070,15
20137007,11
20131014,14
20132024,1
20138003,11
20132160,16
20132174,17
20133212,2
20133239,14
20131089,16
20132205,17
20133014,16
20132108,16
20132082,14
20131155,16
20132147,16
20131280,16
20131128,12
20135033,16
20136005,11
20132023,11
20131188,16
20134041,16
20133105,16
20137031,11
20133201,11
20132107,17
20133141,11
20133156,11
20135034,17
20132079,14
20131120,10
20132156,16
20132053,11
20132212,11
20131034,16
20133068,16
20135055,11
20131189,16
20135093,10
20131144,16
20131300,16
20131039,14
20131307,15
20131070,16
20131027,14
20133040,16
20131030,14
20131005,14
20131084,16
20134070,17
20131068,11
20132127,16
20131231,16
20132131,11
20135066,11
20136032,16
20134005,16
20131297,17
20131001,16
20134088,16
20134049,16
20135078,11
20135132,10
20136010,10
20134050,10
20135029,17
20134025,11
20135067,17
20132073,14
20136024,16
20131107,16
20132055,11
20132094,16
20137022,16
20133090,14
20131314,12
20133208,16
20131291,10
20135018,17
20131310,12
20136031,16
20131198,10
20133199,16
20131042,14
20134065,16
20132125,17
20131295,16
20131133,10
20131038,11
20136011,12
20133165,16
20131302,16
20133150,16
20133192,10
20133234,17
20132046,14
20132224,16
20132210,14
20135064,10
20133120,14
20134034,16
20132148,14
20135116,15
20133205,16
20131175,16
20131169,12
20135140,12
20131207,16
20137011,17
20131286,16
20131196,15
20134090,16
20132157,11
20131036,17
20134031,11
20131048,14
20135074,17
20133169,16
20131233,16
20133094,11
20135071,17
20132166,16
20131220,11
20131158,12
20133050,12
20137027,16
20131167,11
20135047,11
20131092,11
20131065,16
20133230,16
20132225,16
20132194,16
20133025,16
20131206,15
20131043,16
20134079,14
20136018,16
20135021,11
20133163,16
20135010,14
20131259,15
20136012,16
20133242,16
20133083,15
20133100,17
20134068,10
20135062,17
20133127,14
20131304,11
20135118,14
20131028,16
20132011,16
20132042,16
20131147,16
20137002,17
20134016,11
20132051,14
20137018,17
20131278,12
20135117,5
20132161,12
20131097,10
20135068,10
20133026,14
20131217,10
20132153,16
20133136,14
20134009,14
20133221,16
20133214,16
20133210,16
20132190,16
20131248,11
20131082,10
20135082,14
20131261,16
20133157,16
20131197,11
20133220,16
20131237,10
20131135,14
20131177,17
20131085,10
20131170,10
20131159,16
20131255,10
20132209,10
20132015,14
20132041,11
20131224,14
20131029,11
20132167,11
20131091,10
20135039,12
20131066,11
20135123,12
20133229,15
20131253,10
20135063,17
20133132,10
20133042,16
20133087,15
20135103,12
20133152,16
20132120,17
20133092,10
20133099,14
20131105,11
20131052,10
20132220,16
20132181,11
20133193,16
20134026,17
20135113,12
20136007,10
20132182,16
20132187,14
20135050,15
20131161,11
20133181,14
20133029,11
20131114,16
20132099,16
20133246,14
20132117,12
20131208,16
20132021,11
20133053,11
20133202,11
20135119,17
20135101,10
20136029,16
20133128,11
20131179,14
20132151,15
20133144,11
20135085,17
20135134,17
20134022,17
20133111,14
20131187,16
20132019,16
20137028,18
20131193,17
20133013,14
20131011,16
20131016,10
20131053,16
20135077,17
20132036,16
20135057,17
20132101,16
20133012,10
20133154,9
20133204,16
20137004,18
20131212,16
20132086,11
20133177,16
20135145,17
20132093,16
20138004,14
20131223,16
20132158,10
20132043,16
20137006,17
20133060,16
20132213,16
20134059,14
20137003,18
20136006,14
20132026,11
20131313,14
20137020,14
20132219,16
20134003,17
20135129,10
20131242,17
20131056,10
20133028,16
20133160,12
20132171,17
20131150,10
20133023,16
20131134,16
20131146,16
20138005,11
20134002,17
20132087,14
20131303,10
20133005,11
20132084,12
20132207,10
20131266,11
20133018,14
20136009,14
20132009,11
20131275,16
20131251,16
20131093,14
20131241,10
20131017,14
20131131,14
20133187,16
20131292,10
20132061,16
20134043,17
20137012,17
20133162,11
20135146,17
20133077,11
20131020,16
20132003,12
20132215,16
20132139,16
20133103,17
20132146,16
20131116,10
20131296,12
20133161,16
20131254,10
20132204,16
20133010,9
20131236,11
20134071,10
20131049,11
20134075,17
20135121,17
20133174,16
20131022,16
20131151,14
20135136,17
20132028,16
20133036,17
20132169,16
20131219,14
20135005,11
20132034,14
20131225,16
20133178,16
20135097,11
20131183,10
20136016,16
20133183,11
20133182,11
20131125,16
20133085,16
20133027,16
20133137,16
20135079,16
20133004,11
20132144,11
20132038,16
20133180,11
20133222,16
20132083,16
20134001,14
20134035,17
20132152,14
20131118,11
20131062,17
20135053,17
20135006,11
20131222,16
20135015,17
20132136,10
20137015,14
20132195,16
20132203,14
20132111,11
20134058,15
20131283,12
20132032,11
20132159,11
20131157,16
20131112,10
20131106,16
20132221,16
20135011,11
20132010,12
20134033,9
20137026,11
20131209,11
20132012,12
20132180,16
20132076,10
20134066,11
20131032,17
20135135,17
20132063,10
20133062,16
20131290,10
20135052,11
20131171,14
20133245,16
20136021,16
20131145,16
20135096,1
20134021,10
20131103,11
20132091,16
20131071,11
20132214,14
20131121,16
20131246,14
20131267,14
20131305,9
20137029,16
20134072,14
20132074,16
20134046,11
20133186,11
20131047,16
20133039,16
20134014,16
20135028,17
20131230,11
20133074,16
20133138,11
20133213,14
20134067,10
20135072,10
20132069,14
20133109,11
20135095,10
20135126,10
20131090,16
20133158,14
20131045,16
20132134,16
20131215,16
20133130,17
20131264,10
20132121,14
20133173,11
20133206,14
20132119,1
20132217,16
20136034,16
20135059,14
20131228,11
20134047,11
20132124,16
20132113,16
20131132,11
20133055,16
20134032,10
20132077,16
20131249,17
20133134,10
20133237,17
20131040,11
20133216,16
20134028,11
20135143,17
20132102,14
20137024,18
20135147,1
20134074,16
20131202,11
20131003,1
20131271,16
20131046,17
20131172,17
20131269,12
20131308,14
20131110,11
20133075,15
20136023,14
20131067,14
20133080,16
20135090,11
20134006,16
20131216,10
20134085,14
20132132,16
20134023,14
20131069,14
20131060,17
20136013,16
20133149,14
20133044,10
20137025,17
20135088,10
20131008,16
20132080,11
20133098,16
20132163,14
20133115,16
20134010,10
20134064,16
20131153,14
20132133,11
20131199,11
20132122,16
20132208,14
20131087,12
20133081,16
20132005,11
20135048,9
20135148,14
20135100,12
20132048,12
20131281,11
20133076,16
20137008,18
20132198,16
20135094,12
20135051,12
20134057,17
20133129,15
20134086,10
20133172,10
20132130,11
20131301,16
20131247,16
20133231,11
20134048,16
20131080,14
20135127,11
20131205,16
20131258,14
20131173,11
20131165,16
20134051,16
20131119,16
20133233,16
20135016,11
20134015,11
20131010,14
20132155,16
20137032,11
20131210,14
20135137,17
20133176,10
20131140,12
20135036,15
20133194,14
20137021,17
20131270,10
20132039,14
20132123,11
20133168,16
20135026,10
20131033,15
20131257,10
20132014,16
20133125,16
20132106,17
20132008,12
20132085,14
20133238,14
20132112,11
20131256,16
20133082,10
20132137,11
20137033,9
20134084,10
20133037,16
20134078,11
20132062,11
20131013,16
20135107,10
20135035,12
20133052,16
20133227,16
20133072,11
20133139,11
20133166,16
20136028,11
20132178,14
20133235,16
20131285,11
20131101,16
20133126,14
20132057,16
20133191,16
20131129,17
20133001,14
20131190,16
20135138,14
20135149,17
20135031,11
20136027,16
20133244,10
20131316,10
20133086,17
20133009,16
20134044,10
20135128,10
20135013,10
20135025,17
20133106,12
20132183,10
20135058,16
20135037,12
20131154,14
20131051,16
20133207,16
20133079,11
20133225,14
20137009,16
20132186,11
20131072,14
20132004,16
20133170,11
20135139,11
20131088,10
20133065,11
20131268,10
20131195,11
20135122,14
20131122,16
20131166,11
20134062,16
20133056,16
20131244,16
20131163,16
20133043,14
20135105,15
20135023,12
20132118,16
20131168,11
20132030,11
20133016,14
20135020,17
20131127,16
20135120,16
20137010,17
20133003,11
20135102,17
20135022,11
20132128,11
20134069,10
20132064,16
20133008,16
20135044,11
20131272,10
20133032,11
20131282,16
20135009,17
20133030,16
20133179,11
20133142,16
20132001,16
20132052,16
